fold_on_predict,fold_on_train,img_id
0,-1,Atlanta_nadir34_catid_1030010003697400_737651_3740439
0,-1,Atlanta_nadir25_catid_103001000307D800_737651_3740439
0,-1,Atlanta_nadir44_catid_1030010003CCD700_739451_3721089
0,-1,Atlanta_nadir7_catid_1030010003D22F00_739451_3721089
0,-1,Atlanta_nadir10_catid_1030010003993E00_739451_3721089
0,-1,Atlanta_nadir10_catid_1030010003CAF100_739451_3721089
0,-1,Atlanta_nadir27_catid_1030010003472200_739451_3721089
0,-1,Atlanta_nadir21_catid_1030010003127500_739451_3721089
0,-1,Atlanta_nadir47_catid_10300100033C5200_739451_3721089
0,-1,Atlanta_nadir32_catid_103001000392F600_739451_3721089
0,-1,Atlanta_nadir52_catid_1030010003BDDC00_739451_3721089
0,-1,Atlanta_nadir16_catid_1030010002649200_739451_3721089
0,-1,Atlanta_nadir14_catid_10300100039AB000_739451_3721089
0,-1,Atlanta_nadir19_catid_1030010003C92000_739451_3721089
0,-1,Atlanta_nadir42_catid_10300100035D1B00_739451_3721089
0,-1,Atlanta_nadir46_catid_1030010003713C00_739451_3721089
0,-1,Atlanta_nadir49_catid_1030010003492700_739451_3721089
0,-1,Atlanta_nadir13_catid_1030010002B7D800_739451_3721089
0,-1,Atlanta_nadir50_catid_10300100039E6200_739451_3721089
0,-1,Atlanta_nadir30_catid_10300100036D5200_739451_3721089
0,-1,Atlanta_nadir53_catid_1030010003CD4300_739451_3721089
0,-1,Atlanta_nadir23_catid_103001000352C200_739451_3721089
0,-1,Atlanta_nadir36_catid_1030010003895500_739451_3721089
0,-1,Atlanta_nadir29_catid_1030010003315300_739451_3721089
0,-1,Atlanta_nadir53_catid_1030010003193D00_739451_3721089
0,-1,Atlanta_nadir8_catid_10300100023BC100_739451_3721089
0,-1,Atlanta_nadir39_catid_1030010003832800_739451_3721089
0,-1,Atlanta_nadir34_catid_1030010003697400_739451_3721089
0,-1,Atlanta_nadir25_catid_103001000307D800_739451_3721089
2,-1,Atlanta_nadir44_catid_1030010003CCD700_734951_3743139
2,-1,Atlanta_nadir7_catid_1030010003D22F00_734951_3743139
2,-1,Atlanta_nadir10_catid_1030010003993E00_734951_3743139
2,-1,Atlanta_nadir10_catid_1030010003CAF100_734951_3743139
2,-1,Atlanta_nadir27_catid_1030010003472200_734951_3743139
2,-1,Atlanta_nadir21_catid_1030010003127500_734951_3743139
2,-1,Atlanta_nadir47_catid_10300100033C5200_734951_3743139
2,-1,Atlanta_nadir32_catid_103001000392F600_734951_3743139
2,-1,Atlanta_nadir52_catid_1030010003BDDC00_734951_3743139
2,-1,Atlanta_nadir16_catid_1030010002649200_734951_3743139
2,-1,Atlanta_nadir14_catid_10300100039AB000_734951_3743139
2,-1,Atlanta_nadir19_catid_1030010003C92000_734951_3743139
2,-1,Atlanta_nadir42_catid_10300100035D1B00_734951_3743139
2,-1,Atlanta_nadir46_catid_1030010003713C00_734951_3743139
2,-1,Atlanta_nadir49_catid_1030010003492700_734951_3743139
2,-1,Atlanta_nadir13_catid_1030010002B7D800_734951_3743139
2,-1,Atlanta_nadir50_catid_10300100039E6200_734951_3743139
2,-1,Atlanta_nadir30_catid_10300100036D5200_734951_3743139
2,-1,Atlanta_nadir53_catid_1030010003CD4300_734951_3743139
2,-1,Atlanta_nadir23_catid_103001000352C200_734951_3743139
2,-1,Atlanta_nadir36_catid_1030010003895500_734951_3743139
2,-1,Atlanta_nadir29_catid_1030010003315300_734951_3743139
2,-1,Atlanta_nadir53_catid_1030010003193D00_734951_3743139
2,-1,Atlanta_nadir8_catid_10300100023BC100_734951_3743139
2,-1,Atlanta_nadir39_catid_1030010003832800_734951_3743139
2,-1,Atlanta_nadir34_catid_1030010003697400_734951_3743139
2,-1,Atlanta_nadir25_catid_103001000307D800_734951_3743139
2,-1,Atlanta_nadir44_catid_1030010003CCD700_736751_3739539
2,-1,Atlanta_nadir7_catid_1030010003D22F00_736751_3739539
2,-1,Atlanta_nadir10_catid_1030010003993E00_736751_3739539
2,-1,Atlanta_nadir10_catid_1030010003CAF100_736751_3739539
2,-1,Atlanta_nadir27_catid_1030010003472200_736751_3739539
2,-1,Atlanta_nadir21_catid_1030010003127500_736751_3739539
2,-1,Atlanta_nadir47_catid_10300100033C5200_736751_3739539
2,-1,Atlanta_nadir32_catid_103001000392F600_736751_3739539
2,-1,Atlanta_nadir52_catid_1030010003BDDC00_736751_3739539
2,-1,Atlanta_nadir16_catid_1030010002649200_736751_3739539
2,-1,Atlanta_nadir14_catid_10300100039AB000_736751_3739539
2,-1,Atlanta_nadir19_catid_1030010003C92000_736751_3739539
2,-1,Atlanta_nadir42_catid_10300100035D1B00_736751_3739539
2,-1,Atlanta_nadir46_catid_1030010003713C00_736751_3739539
2,-1,Atlanta_nadir49_catid_1030010003492700_736751_3739539
2,-1,Atlanta_nadir13_catid_1030010002B7D800_736751_3739539
2,-1,Atlanta_nadir50_catid_10300100039E6200_736751_3739539
2,-1,Atlanta_nadir30_catid_10300100036D5200_736751_3739539
2,-1,Atlanta_nadir53_catid_1030010003CD4300_736751_3739539
2,-1,Atlanta_nadir23_catid_103001000352C200_736751_3739539
2,-1,Atlanta_nadir36_catid_1030010003895500_736751_3739539
2,-1,Atlanta_nadir29_catid_1030010003315300_736751_3739539
2,-1,Atlanta_nadir53_catid_1030010003193D00_736751_3739539
2,-1,Atlanta_nadir8_catid_10300100023BC100_736751_3739539
2,-1,Atlanta_nadir39_catid_1030010003832800_736751_3739539
2,-1,Atlanta_nadir34_catid_1030010003697400_736751_3739539
2,-1,Atlanta_nadir25_catid_103001000307D800_736751_3739539
4,-1,Atlanta_nadir44_catid_1030010003CCD700_745751_3726489
4,-1,Atlanta_nadir7_catid_1030010003D22F00_745751_3726489
4,-1,Atlanta_nadir10_catid_1030010003993E00_745751_3726489
4,-1,Atlanta_nadir10_catid_1030010003CAF100_745751_3726489
4,-1,Atlanta_nadir27_catid_1030010003472200_745751_3726489
4,-1,Atlanta_nadir21_catid_1030010003127500_745751_3726489
4,-1,Atlanta_nadir47_catid_10300100033C5200_745751_3726489
4,-1,Atlanta_nadir32_catid_103001000392F600_745751_3726489
4,-1,Atlanta_nadir52_catid_1030010003BDDC00_745751_3726489
4,-1,Atlanta_nadir16_catid_1030010002649200_745751_3726489
4,-1,Atlanta_nadir14_catid_10300100039AB000_745751_3726489
4,-1,Atlanta_nadir19_catid_1030010003C92000_745751_3726489
4,-1,Atlanta_nadir42_catid_10300100035D1B00_745751_3726489
4,-1,Atlanta_nadir46_catid_1030010003713C00_745751_3726489
4,-1,Atlanta_nadir49_catid_1030010003492700_745751_3726489
4,-1,Atlanta_nadir13_catid_1030010002B7D800_745751_3726489
4,-1,Atlanta_nadir50_catid_10300100039E6200_745751_3726489
4,-1,Atlanta_nadir30_catid_10300100036D5200_745751_3726489
4,-1,Atlanta_nadir53_catid_1030010003CD4300_745751_3726489
4,-1,Atlanta_nadir23_catid_103001000352C200_745751_3726489
4,-1,Atlanta_nadir36_catid_1030010003895500_745751_3726489
4,-1,Atlanta_nadir29_catid_1030010003315300_745751_3726489
4,-1,Atlanta_nadir53_catid_1030010003193D00_745751_3726489
4,-1,Atlanta_nadir8_catid_10300100023BC100_745751_3726489
4,-1,Atlanta_nadir39_catid_1030010003832800_745751_3726489
4,-1,Atlanta_nadir34_catid_1030010003697400_745751_3726489
4,-1,Atlanta_nadir25_catid_103001000307D800_745751_3726489
3,-1,Atlanta_nadir44_catid_1030010003CCD700_742151_3720639
3,-1,Atlanta_nadir7_catid_1030010003D22F00_742151_3720639
3,-1,Atlanta_nadir10_catid_1030010003993E00_742151_3720639
3,-1,Atlanta_nadir10_catid_1030010003CAF100_742151_3720639
3,-1,Atlanta_nadir27_catid_1030010003472200_742151_3720639
3,-1,Atlanta_nadir21_catid_1030010003127500_742151_3720639
3,-1,Atlanta_nadir47_catid_10300100033C5200_742151_3720639
3,-1,Atlanta_nadir32_catid_103001000392F600_742151_3720639
3,-1,Atlanta_nadir52_catid_1030010003BDDC00_742151_3720639
3,-1,Atlanta_nadir16_catid_1030010002649200_742151_3720639
3,-1,Atlanta_nadir14_catid_10300100039AB000_742151_3720639
3,-1,Atlanta_nadir19_catid_1030010003C92000_742151_3720639
3,-1,Atlanta_nadir42_catid_10300100035D1B00_742151_3720639
3,-1,Atlanta_nadir46_catid_1030010003713C00_742151_3720639
3,-1,Atlanta_nadir49_catid_1030010003492700_742151_3720639
3,-1,Atlanta_nadir13_catid_1030010002B7D800_742151_3720639
3,-1,Atlanta_nadir50_catid_10300100039E6200_742151_3720639
3,-1,Atlanta_nadir30_catid_10300100036D5200_742151_3720639
3,-1,Atlanta_nadir53_catid_1030010003CD4300_742151_3720639
3,-1,Atlanta_nadir23_catid_103001000352C200_742151_3720639
3,-1,Atlanta_nadir36_catid_1030010003895500_742151_3720639
3,-1,Atlanta_nadir29_catid_1030010003315300_742151_3720639
3,-1,Atlanta_nadir53_catid_1030010003193D00_742151_3720639
3,-1,Atlanta_nadir8_catid_10300100023BC100_742151_3720639
3,-1,Atlanta_nadir39_catid_1030010003832800_742151_3720639
3,-1,Atlanta_nadir34_catid_1030010003697400_742151_3720639
3,-1,Atlanta_nadir25_catid_103001000307D800_742151_3720639
3,-1,Atlanta_nadir44_catid_1030010003CCD700_736751_3730539
3,-1,Atlanta_nadir7_catid_1030010003D22F00_736751_3730539
3,-1,Atlanta_nadir10_catid_1030010003993E00_736751_3730539
3,-1,Atlanta_nadir10_catid_1030010003CAF100_736751_3730539
3,-1,Atlanta_nadir27_catid_1030010003472200_736751_3730539
3,-1,Atlanta_nadir21_catid_1030010003127500_736751_3730539
3,-1,Atlanta_nadir47_catid_10300100033C5200_736751_3730539
3,-1,Atlanta_nadir32_catid_103001000392F600_736751_3730539
3,-1,Atlanta_nadir52_catid_1030010003BDDC00_736751_3730539
3,-1,Atlanta_nadir16_catid_1030010002649200_736751_3730539
3,-1,Atlanta_nadir14_catid_10300100039AB000_736751_3730539
3,-1,Atlanta_nadir19_catid_1030010003C92000_736751_3730539
3,-1,Atlanta_nadir42_catid_10300100035D1B00_736751_3730539
3,-1,Atlanta_nadir46_catid_1030010003713C00_736751_3730539
3,-1,Atlanta_nadir49_catid_1030010003492700_736751_3730539
3,-1,Atlanta_nadir13_catid_1030010002B7D800_736751_3730539
3,-1,Atlanta_nadir50_catid_10300100039E6200_736751_3730539
3,-1,Atlanta_nadir30_catid_10300100036D5200_736751_3730539
3,-1,Atlanta_nadir53_catid_1030010003CD4300_736751_3730539
3,-1,Atlanta_nadir23_catid_103001000352C200_736751_3730539
3,-1,Atlanta_nadir36_catid_1030010003895500_736751_3730539
3,-1,Atlanta_nadir29_catid_1030010003315300_736751_3730539
3,-1,Atlanta_nadir53_catid_1030010003193D00_736751_3730539
3,-1,Atlanta_nadir8_catid_10300100023BC100_736751_3730539
3,-1,Atlanta_nadir39_catid_1030010003832800_736751_3730539
3,-1,Atlanta_nadir34_catid_1030010003697400_736751_3730539
3,-1,Atlanta_nadir25_catid_103001000307D800_736751_3730539
4,-1,Atlanta_nadir44_catid_1030010003CCD700_734501_3740439
4,-1,Atlanta_nadir7_catid_1030010003D22F00_734501_3740439
4,-1,Atlanta_nadir10_catid_1030010003993E00_734501_3740439
4,-1,Atlanta_nadir10_catid_1030010003CAF100_734501_3740439
4,-1,Atlanta_nadir27_catid_1030010003472200_734501_3740439
4,-1,Atlanta_nadir21_catid_1030010003127500_734501_3740439
4,-1,Atlanta_nadir47_catid_10300100033C5200_734501_3740439
4,-1,Atlanta_nadir32_catid_103001000392F600_734501_3740439
4,-1,Atlanta_nadir52_catid_1030010003BDDC00_734501_3740439
4,-1,Atlanta_nadir16_catid_1030010002649200_734501_3740439
4,-1,Atlanta_nadir14_catid_10300100039AB000_734501_3740439
4,-1,Atlanta_nadir19_catid_1030010003C92000_734501_3740439
4,-1,Atlanta_nadir42_catid_10300100035D1B00_734501_3740439
4,-1,Atlanta_nadir46_catid_1030010003713C00_734501_3740439
4,-1,Atlanta_nadir49_catid_1030010003492700_734501_3740439
4,-1,Atlanta_nadir13_catid_1030010002B7D800_734501_3740439
4,-1,Atlanta_nadir50_catid_10300100039E6200_734501_3740439
4,-1,Atlanta_nadir30_catid_10300100036D5200_734501_3740439
4,-1,Atlanta_nadir53_catid_1030010003CD4300_734501_3740439
4,-1,Atlanta_nadir23_catid_103001000352C200_734501_3740439
4,-1,Atlanta_nadir36_catid_1030010003895500_734501_3740439
4,-1,Atlanta_nadir29_catid_1030010003315300_734501_3740439
4,-1,Atlanta_nadir53_catid_1030010003193D00_734501_3740439
4,-1,Atlanta_nadir8_catid_10300100023BC100_734501_3740439
4,-1,Atlanta_nadir39_catid_1030010003832800_734501_3740439
4,-1,Atlanta_nadir34_catid_1030010003697400_734501_3740439
4,-1,Atlanta_nadir25_catid_103001000307D800_734501_3740439
0,-1,Atlanta_nadir44_catid_1030010003CCD700_739901_3735039
0,-1,Atlanta_nadir7_catid_1030010003D22F00_739901_3735039
0,-1,Atlanta_nadir10_catid_1030010003993E00_739901_3735039
0,-1,Atlanta_nadir10_catid_1030010003CAF100_739901_3735039
0,-1,Atlanta_nadir27_catid_1030010003472200_739901_3735039
0,-1,Atlanta_nadir21_catid_1030010003127500_739901_3735039
0,-1,Atlanta_nadir47_catid_10300100033C5200_739901_3735039
0,-1,Atlanta_nadir32_catid_103001000392F600_739901_3735039
0,-1,Atlanta_nadir52_catid_1030010003BDDC00_739901_3735039
0,-1,Atlanta_nadir16_catid_1030010002649200_739901_3735039
0,-1,Atlanta_nadir14_catid_10300100039AB000_739901_3735039
0,-1,Atlanta_nadir19_catid_1030010003C92000_739901_3735039
0,-1,Atlanta_nadir42_catid_10300100035D1B00_739901_3735039
0,-1,Atlanta_nadir46_catid_1030010003713C00_739901_3735039
0,-1,Atlanta_nadir49_catid_1030010003492700_739901_3735039
0,-1,Atlanta_nadir13_catid_1030010002B7D800_739901_3735039
0,-1,Atlanta_nadir50_catid_10300100039E6200_739901_3735039
0,-1,Atlanta_nadir30_catid_10300100036D5200_739901_3735039
0,-1,Atlanta_nadir53_catid_1030010003CD4300_739901_3735039
0,-1,Atlanta_nadir23_catid_103001000352C200_739901_3735039
0,-1,Atlanta_nadir36_catid_1030010003895500_739901_3735039
0,-1,Atlanta_nadir29_catid_1030010003315300_739901_3735039
0,-1,Atlanta_nadir53_catid_1030010003193D00_739901_3735039
0,-1,Atlanta_nadir8_catid_10300100023BC100_739901_3735039
0,-1,Atlanta_nadir39_catid_1030010003832800_739901_3735039
0,-1,Atlanta_nadir34_catid_1030010003697400_739901_3735039
0,-1,Atlanta_nadir25_catid_103001000307D800_739901_3735039
1,-1,Atlanta_nadir44_catid_1030010003CCD700_746651_3727389
1,-1,Atlanta_nadir7_catid_1030010003D22F00_746651_3727389
1,-1,Atlanta_nadir10_catid_1030010003993E00_746651_3727389
1,-1,Atlanta_nadir10_catid_1030010003CAF100_746651_3727389
1,-1,Atlanta_nadir27_catid_1030010003472200_746651_3727389
1,-1,Atlanta_nadir21_catid_1030010003127500_746651_3727389
1,-1,Atlanta_nadir47_catid_10300100033C5200_746651_3727389
1,-1,Atlanta_nadir32_catid_103001000392F600_746651_3727389
1,-1,Atlanta_nadir52_catid_1030010003BDDC00_746651_3727389
1,-1,Atlanta_nadir16_catid_1030010002649200_746651_3727389
1,-1,Atlanta_nadir14_catid_10300100039AB000_746651_3727389
1,-1,Atlanta_nadir19_catid_1030010003C92000_746651_3727389
1,-1,Atlanta_nadir42_catid_10300100035D1B00_746651_3727389
1,-1,Atlanta_nadir46_catid_1030010003713C00_746651_3727389
1,-1,Atlanta_nadir49_catid_1030010003492700_746651_3727389
1,-1,Atlanta_nadir13_catid_1030010002B7D800_746651_3727389
1,-1,Atlanta_nadir50_catid_10300100039E6200_746651_3727389
1,-1,Atlanta_nadir30_catid_10300100036D5200_746651_3727389
1,-1,Atlanta_nadir53_catid_1030010003CD4300_746651_3727389
1,-1,Atlanta_nadir23_catid_103001000352C200_746651_3727389
1,-1,Atlanta_nadir36_catid_1030010003895500_746651_3727389
1,-1,Atlanta_nadir29_catid_1030010003315300_746651_3727389
1,-1,Atlanta_nadir53_catid_1030010003193D00_746651_3727389
1,-1,Atlanta_nadir8_catid_10300100023BC100_746651_3727389
1,-1,Atlanta_nadir39_catid_1030010003832800_746651_3727389
1,-1,Atlanta_nadir34_catid_1030010003697400_746651_3727389
1,-1,Atlanta_nadir25_catid_103001000307D800_746651_3727389
2,-1,Atlanta_nadir44_catid_1030010003CCD700_744851_3726489
2,-1,Atlanta_nadir7_catid_1030010003D22F00_744851_3726489
2,-1,Atlanta_nadir10_catid_1030010003993E00_744851_3726489
2,-1,Atlanta_nadir10_catid_1030010003CAF100_744851_3726489
2,-1,Atlanta_nadir27_catid_1030010003472200_744851_3726489
2,-1,Atlanta_nadir21_catid_1030010003127500_744851_3726489
2,-1,Atlanta_nadir47_catid_10300100033C5200_744851_3726489
2,-1,Atlanta_nadir32_catid_103001000392F600_744851_3726489
2,-1,Atlanta_nadir52_catid_1030010003BDDC00_744851_3726489
2,-1,Atlanta_nadir16_catid_1030010002649200_744851_3726489
2,-1,Atlanta_nadir14_catid_10300100039AB000_744851_3726489
2,-1,Atlanta_nadir19_catid_1030010003C92000_744851_3726489
2,-1,Atlanta_nadir42_catid_10300100035D1B00_744851_3726489
2,-1,Atlanta_nadir46_catid_1030010003713C00_744851_3726489
2,-1,Atlanta_nadir49_catid_1030010003492700_744851_3726489
2,-1,Atlanta_nadir13_catid_1030010002B7D800_744851_3726489
2,-1,Atlanta_nadir50_catid_10300100039E6200_744851_3726489
2,-1,Atlanta_nadir30_catid_10300100036D5200_744851_3726489
2,-1,Atlanta_nadir53_catid_1030010003CD4300_744851_3726489
2,-1,Atlanta_nadir23_catid_103001000352C200_744851_3726489
2,-1,Atlanta_nadir36_catid_1030010003895500_744851_3726489
2,-1,Atlanta_nadir29_catid_1030010003315300_744851_3726489
2,-1,Atlanta_nadir53_catid_1030010003193D00_744851_3726489
2,-1,Atlanta_nadir8_catid_10300100023BC100_744851_3726489
2,-1,Atlanta_nadir39_catid_1030010003832800_744851_3726489
2,-1,Atlanta_nadir34_catid_1030010003697400_744851_3726489
2,-1,Atlanta_nadir25_catid_103001000307D800_744851_3726489
2,-1,Atlanta_nadir44_catid_1030010003CCD700_739451_3740439
2,-1,Atlanta_nadir7_catid_1030010003D22F00_739451_3740439
2,-1,Atlanta_nadir10_catid_1030010003993E00_739451_3740439
2,-1,Atlanta_nadir10_catid_1030010003CAF100_739451_3740439
2,-1,Atlanta_nadir27_catid_1030010003472200_739451_3740439
2,-1,Atlanta_nadir21_catid_1030010003127500_739451_3740439
2,-1,Atlanta_nadir47_catid_10300100033C5200_739451_3740439
2,-1,Atlanta_nadir32_catid_103001000392F600_739451_3740439
2,-1,Atlanta_nadir52_catid_1030010003BDDC00_739451_3740439
2,-1,Atlanta_nadir16_catid_1030010002649200_739451_3740439
2,-1,Atlanta_nadir14_catid_10300100039AB000_739451_3740439
2,-1,Atlanta_nadir19_catid_1030010003C92000_739451_3740439
2,-1,Atlanta_nadir42_catid_10300100035D1B00_739451_3740439
2,-1,Atlanta_nadir46_catid_1030010003713C00_739451_3740439
2,-1,Atlanta_nadir49_catid_1030010003492700_739451_3740439
2,-1,Atlanta_nadir13_catid_1030010002B7D800_739451_3740439
2,-1,Atlanta_nadir50_catid_10300100039E6200_739451_3740439
2,-1,Atlanta_nadir30_catid_10300100036D5200_739451_3740439
2,-1,Atlanta_nadir53_catid_1030010003CD4300_739451_3740439
2,-1,Atlanta_nadir23_catid_103001000352C200_739451_3740439
2,-1,Atlanta_nadir36_catid_1030010003895500_739451_3740439
2,-1,Atlanta_nadir29_catid_1030010003315300_739451_3740439
2,-1,Atlanta_nadir53_catid_1030010003193D00_739451_3740439
2,-1,Atlanta_nadir8_catid_10300100023BC100_739451_3740439
2,-1,Atlanta_nadir39_catid_1030010003832800_739451_3740439
2,-1,Atlanta_nadir34_catid_1030010003697400_739451_3740439
2,-1,Atlanta_nadir25_catid_103001000307D800_739451_3740439
2,-1,Atlanta_nadir44_catid_1030010003CCD700_735851_3743139
2,-1,Atlanta_nadir7_catid_1030010003D22F00_735851_3743139
2,-1,Atlanta_nadir10_catid_1030010003993E00_735851_3743139
2,-1,Atlanta_nadir10_catid_1030010003CAF100_735851_3743139
2,-1,Atlanta_nadir27_catid_1030010003472200_735851_3743139
2,-1,Atlanta_nadir21_catid_1030010003127500_735851_3743139
2,-1,Atlanta_nadir47_catid_10300100033C5200_735851_3743139
2,-1,Atlanta_nadir32_catid_103001000392F600_735851_3743139
2,-1,Atlanta_nadir52_catid_1030010003BDDC00_735851_3743139
2,-1,Atlanta_nadir16_catid_1030010002649200_735851_3743139
2,-1,Atlanta_nadir14_catid_10300100039AB000_735851_3743139
2,-1,Atlanta_nadir19_catid_1030010003C92000_735851_3743139
2,-1,Atlanta_nadir42_catid_10300100035D1B00_735851_3743139
2,-1,Atlanta_nadir46_catid_1030010003713C00_735851_3743139
2,-1,Atlanta_nadir49_catid_1030010003492700_735851_3743139
2,-1,Atlanta_nadir13_catid_1030010002B7D800_735851_3743139
2,-1,Atlanta_nadir50_catid_10300100039E6200_735851_3743139
2,-1,Atlanta_nadir30_catid_10300100036D5200_735851_3743139
2,-1,Atlanta_nadir53_catid_1030010003CD4300_735851_3743139
2,-1,Atlanta_nadir23_catid_103001000352C200_735851_3743139
2,-1,Atlanta_nadir36_catid_1030010003895500_735851_3743139
2,-1,Atlanta_nadir29_catid_1030010003315300_735851_3743139
2,-1,Atlanta_nadir53_catid_1030010003193D00_735851_3743139
2,-1,Atlanta_nadir8_catid_10300100023BC100_735851_3743139
2,-1,Atlanta_nadir39_catid_1030010003832800_735851_3743139
2,-1,Atlanta_nadir34_catid_1030010003697400_735851_3743139
2,-1,Atlanta_nadir25_catid_103001000307D800_735851_3743139
0,-1,Atlanta_nadir44_catid_1030010003CCD700_739001_3730089
0,-1,Atlanta_nadir7_catid_1030010003D22F00_739001_3730089
0,-1,Atlanta_nadir10_catid_1030010003993E00_739001_3730089
0,-1,Atlanta_nadir10_catid_1030010003CAF100_739001_3730089
0,-1,Atlanta_nadir27_catid_1030010003472200_739001_3730089
0,-1,Atlanta_nadir21_catid_1030010003127500_739001_3730089
0,-1,Atlanta_nadir47_catid_10300100033C5200_739001_3730089
0,-1,Atlanta_nadir32_catid_103001000392F600_739001_3730089
0,-1,Atlanta_nadir52_catid_1030010003BDDC00_739001_3730089
0,-1,Atlanta_nadir16_catid_1030010002649200_739001_3730089
0,-1,Atlanta_nadir14_catid_10300100039AB000_739001_3730089
0,-1,Atlanta_nadir19_catid_1030010003C92000_739001_3730089
0,-1,Atlanta_nadir42_catid_10300100035D1B00_739001_3730089
0,-1,Atlanta_nadir46_catid_1030010003713C00_739001_3730089
0,-1,Atlanta_nadir49_catid_1030010003492700_739001_3730089
0,-1,Atlanta_nadir13_catid_1030010002B7D800_739001_3730089
0,-1,Atlanta_nadir50_catid_10300100039E6200_739001_3730089
0,-1,Atlanta_nadir30_catid_10300100036D5200_739001_3730089
0,-1,Atlanta_nadir53_catid_1030010003CD4300_739001_3730089
0,-1,Atlanta_nadir23_catid_103001000352C200_739001_3730089
0,-1,Atlanta_nadir36_catid_1030010003895500_739001_3730089
0,-1,Atlanta_nadir29_catid_1030010003315300_739001_3730089
0,-1,Atlanta_nadir53_catid_1030010003193D00_739001_3730089
0,-1,Atlanta_nadir8_catid_10300100023BC100_739001_3730089
0,-1,Atlanta_nadir39_catid_1030010003832800_739001_3730089
0,-1,Atlanta_nadir34_catid_1030010003697400_739001_3730089
0,-1,Atlanta_nadir25_catid_103001000307D800_739001_3730089
3,-1,Atlanta_nadir44_catid_1030010003CCD700_740351_3742239
3,-1,Atlanta_nadir7_catid_1030010003D22F00_740351_3742239
3,-1,Atlanta_nadir10_catid_1030010003993E00_740351_3742239
3,-1,Atlanta_nadir10_catid_1030010003CAF100_740351_3742239
3,-1,Atlanta_nadir27_catid_1030010003472200_740351_3742239
3,-1,Atlanta_nadir21_catid_1030010003127500_740351_3742239
3,-1,Atlanta_nadir47_catid_10300100033C5200_740351_3742239
3,-1,Atlanta_nadir32_catid_103001000392F600_740351_3742239
3,-1,Atlanta_nadir52_catid_1030010003BDDC00_740351_3742239
3,-1,Atlanta_nadir16_catid_1030010002649200_740351_3742239
3,-1,Atlanta_nadir14_catid_10300100039AB000_740351_3742239
3,-1,Atlanta_nadir19_catid_1030010003C92000_740351_3742239
3,-1,Atlanta_nadir42_catid_10300100035D1B00_740351_3742239
3,-1,Atlanta_nadir46_catid_1030010003713C00_740351_3742239
3,-1,Atlanta_nadir49_catid_1030010003492700_740351_3742239
3,-1,Atlanta_nadir13_catid_1030010002B7D800_740351_3742239
3,-1,Atlanta_nadir50_catid_10300100039E6200_740351_3742239
3,-1,Atlanta_nadir30_catid_10300100036D5200_740351_3742239
3,-1,Atlanta_nadir53_catid_1030010003CD4300_740351_3742239
3,-1,Atlanta_nadir23_catid_103001000352C200_740351_3742239
3,-1,Atlanta_nadir36_catid_1030010003895500_740351_3742239
3,-1,Atlanta_nadir29_catid_1030010003315300_740351_3742239
3,-1,Atlanta_nadir53_catid_1030010003193D00_740351_3742239
3,-1,Atlanta_nadir8_catid_10300100023BC100_740351_3742239
3,-1,Atlanta_nadir39_catid_1030010003832800_740351_3742239
3,-1,Atlanta_nadir34_catid_1030010003697400_740351_3742239
3,-1,Atlanta_nadir25_catid_103001000307D800_740351_3742239
3,-1,Atlanta_nadir44_catid_1030010003CCD700_744401_3730989
3,-1,Atlanta_nadir7_catid_1030010003D22F00_744401_3730989
3,-1,Atlanta_nadir10_catid_1030010003993E00_744401_3730989
3,-1,Atlanta_nadir10_catid_1030010003CAF100_744401_3730989
3,-1,Atlanta_nadir27_catid_1030010003472200_744401_3730989
3,-1,Atlanta_nadir21_catid_1030010003127500_744401_3730989
3,-1,Atlanta_nadir47_catid_10300100033C5200_744401_3730989
3,-1,Atlanta_nadir32_catid_103001000392F600_744401_3730989
3,-1,Atlanta_nadir52_catid_1030010003BDDC00_744401_3730989
3,-1,Atlanta_nadir16_catid_1030010002649200_744401_3730989
3,-1,Atlanta_nadir14_catid_10300100039AB000_744401_3730989
3,-1,Atlanta_nadir19_catid_1030010003C92000_744401_3730989
3,-1,Atlanta_nadir42_catid_10300100035D1B00_744401_3730989
3,-1,Atlanta_nadir46_catid_1030010003713C00_744401_3730989
3,-1,Atlanta_nadir49_catid_1030010003492700_744401_3730989
3,-1,Atlanta_nadir13_catid_1030010002B7D800_744401_3730989
3,-1,Atlanta_nadir50_catid_10300100039E6200_744401_3730989
3,-1,Atlanta_nadir30_catid_10300100036D5200_744401_3730989
3,-1,Atlanta_nadir53_catid_1030010003CD4300_744401_3730989
3,-1,Atlanta_nadir23_catid_103001000352C200_744401_3730989
3,-1,Atlanta_nadir36_catid_1030010003895500_744401_3730989
3,-1,Atlanta_nadir29_catid_1030010003315300_744401_3730989
3,-1,Atlanta_nadir53_catid_1030010003193D00_744401_3730989
3,-1,Atlanta_nadir8_catid_10300100023BC100_744401_3730989
3,-1,Atlanta_nadir39_catid_1030010003832800_744401_3730989
3,-1,Atlanta_nadir34_catid_1030010003697400_744401_3730989
3,-1,Atlanta_nadir25_catid_103001000307D800_744401_3730989
4,-1,Atlanta_nadir44_catid_1030010003CCD700_733151_3739089
4,-1,Atlanta_nadir7_catid_1030010003D22F00_733151_3739089
4,-1,Atlanta_nadir10_catid_1030010003993E00_733151_3739089
4,-1,Atlanta_nadir10_catid_1030010003CAF100_733151_3739089
4,-1,Atlanta_nadir27_catid_1030010003472200_733151_3739089
